33.2,121, 49
365.2,142, 40
697.2,176, 39
1029.2,215, 38
1361.2,240, 41
1693.2,245, 39
2025.2,249, 40
2357.2,248, 39
2689.2,253, 39
3021.2,246, 36
3353.2,251, 41
3685.2,244, 40
4017.2,249, 41
4349.2,248, 43
4681.2,249, 47
5013.2,244, 49
5345.2,243, 48
5677.2,230, 47
6009.2,223, 50
6341.2,219, 54
6673.2,218, 62
7005.2,214, 71
7337.2,212, 75
7669.2,210, 76
8001.2,211, 76
8333.2,213, 82
8665.2,215, 83
8997.2,216, 96
9329.2,219, 100
9661.2,218, 108
9993.2,227, 129
10325.2,232, 132
10657.2,254, 144
10989.2,256, 140
11321.2,262, 145
11653.2,255, 132
11985.2,258, 127
12317.2,257, 124
12649.2,255, 126
12981.2,255, 128
13313.2,244, 117
13645.2,245, 113
13977.2,243, 116
14641.2,247, 111
14973.2,249, 96
15305.2,261, 62
15969.2,269, 50
16301.2,266, 50
16633.2,267, 55
17297.2,255, 38
17629.2,246, 37
17961.2,248, 36
18293.2,235, 40
18625.2,231, 39
18957.2,230, 38
19289.2,231, 39
19621.2,227, 38
19953.2,220, 38
20285.2,204, 39
20617.2,183, 41
20949.2,143, 43
21281.2,100, 41
21613.2,76, 41
21945.2,69, 52
22277.2,64, 60
22609.2,61, 64
22941.2,61, 68
23273.2,61, 70
23605.2,61, 70
23937.2,61, 70
24269.2,61, 70
24601.2,64, 74
24933.2,65, 76
25265.2,65, 76
25597.2,65, 76
25929.2,66, 76
26261.2,68, 76
26593.2,75, 78
26925.2,86, 86
27257.2,82, 87
27589.2,78, 97
27921.2,73, 99
28253.2,74, 100
28585.2,63, 127
28917.2,64, 133
29249.2,64, 137
29581.2,65, 137
29913.2,66, 140
30245.2,68, 138
30577.2,73, 144
30909.2,73, 146
31241.2,69, 146
31573.2,69, 144
31905.2,69, 144
32237.2,70, 140
32569.2,71, 139
32901.2,71, 139
33233.2,75, 138
33565.2,80, 139
33897.2,77, 141
34229.2,85, 140
34561.2,108, 141
34893.2,117, 143
35225.2,148, 140
35557.2,195, 144
35889.2,228, 145
36221.2,240, 144
36553.2,251, 144
36885.2,247, 147
37217.2,255, 145
37549.2,255, 144
37881.2,254, 143
38213.2,255, 145
38545.2,247, 146
38877.2,249, 147
39209.2,252, 139
39541.2,254, 142
39873.2,259, 132
40205.2,262, 118
40537.2,267, 98
40869.2,264, 83
41201.2,262, 72
41533.2,267, 55
41865.2,266, 50
42197.2,264, 51
42529.2,264, 46
42861.2,265, 57
43193.2,263, 49
43525.2,266, 46
43857.2,263, 48
44189.2,266, 51
44521.2,252, 44
44853.2,254, 40
45185.2,242, 37
45517.2,238, 40
45849.2,244, 40
46181.2,245, 39
46513.2,241, 41
46845.2,239, 43
47177.2,245, 40
47509.2,241, 42
47841.2,241, 41
48173.2,241, 43
48505.2,235, 43
48837.2,237, 42
49169.2,236, 40
49501.2,236, 41
49833.2,223, 34
50165.2,234, 38
50497.2,238, 39
50829.2,237, 40
51161.2,234, 39
51493.2,235, 42
51825.2,229, 50
52157.2,212, 63
52489.2,196, 76
52821.2,151, 80
53153.2,119, 92
53485.2,81, 112
53817.2,63, 131
54149.2,63, 133
54481.2,67, 137
54813.2,67, 141
55145.2,67, 140
55477.2,68, 140
55809.2,75, 136
56141.2,80, 138
56473.2,80, 138
56805.2,82, 137
57137.2,83, 134
57469.2,87, 132
57801.2,88, 133
58133.2,89, 130
58465.2,88, 129
58797.2,86, 131
59129.2,82, 134
59461.2,83, 134
59793.2,85, 133
60125.2,92, 128
60457.2,94, 127
60789.2,96, 127
61121.2,99, 125
61453.2,101, 124
61785.2,101, 127
62117.2,98, 127
62449.2,108, 130
62781.2,117, 136
63113.2,126, 145
63445.2,128, 144
63777.2,127, 143
64109.2,125, 144
64441.2,122, 144
64773.2,134, 144
65105.2,166, 144
65437.2,206, 143
65769.2,245, 145
66101.2,252, 145
66433.2,251, 143
66765.2,254, 141
67097.2,257, 140
67429.2,257, 139
67761.2,258, 138
68093.2,257, 138
68425.2,258, 140
68757.2,262, 140
69089.2,264, 141
69421.2,263, 141
69753.2,263, 143
70085.2,263, 141
70417.2,263, 142
70749.2,263, 142
71081.2,263, 143
71413.2,254, 143
71745.2,262, 144
72077.2,261, 141
72409.2,263, 143
72741.2,264, 147
73073.2,264, 144
73405.2,264, 146
73737.2,263, 145
74069.2,265, 145
74401.2,263, 146
74733.2,265, 145
75065.2,264, 146
75397.2,264, 145
75729.2,264, 144
76061.2,264, 144
76393.2,265, 145
76725.2,264, 144
77057.2,264, 145
77389.2,264, 145
77721.2,265, 145
78053.2,264, 144
78385.2,263, 144
78717.2,261, 145
79049.2,263, 144
79381.2,266, 142
79713.2,264, 143
80045.2,261, 143
80377.2,262, 143
80709.2,264, 144
81041.2,262, 143
81373.2,254, 143
81705.2,269, 145
82037.2,259, 142
82369.2,259, 143
82701.2,256, 145
83365.2,255, 144
83697.2,247, 146
84029.2,245, 141
84361.2,243, 145
84693.2,246, 144
85025.2,251, 146
85357.2,252, 142
85689.2,250, 141
86021.2,247, 132
86353.2,231, 93
86685.2,242, 56
87017.2,247, 51
87349.2,253, 46
87681.2,252, 49
88013.2,252, 49
88345.2,254, 43
88677.2,251, 39
89009.2,231, 36
89341.2,215, 38
89673.2,191, 38
90005.2,192, 38
90337.2,193, 38
90669.2,188, 37
91001.2,162, 39
91333.2,147, 39
91665.2,118, 38
91997.2,88, 47
92329.2,69, 52
92661.2,69, 53
92993.2,70, 50
93325.2,67, 48
93657.2,68, 48
93989.2,68, 48
94321.2,68, 48
94653.2,68, 51
94985.2,70, 50
95317.2,65, 72
95649.2,62, 78
95981.2,62, 77
96313.2,62, 76
96645.2,62, 76
96977.2,65, 78
97309.2,67, 90
97641.2,68, 95
97973.2,69, 95
98305.2,69, 90
98637.2,76, 94
98969.2,74, 94
99301.2,65, 97
99633.2,64, 99
99965.2,65, 107
100297.2,63, 130
100629.2,73, 141
100961.2,70, 144
101293.2,71, 145
101625.2,69, 143
101957.2,77, 146
102289.2,76, 146
102621.2,72, 147
102953.2,71, 138
103285.2,72, 115
103617.2,81, 79
103949.2,94, 50
104281.2,90, 50
104613.2,79, 50
104945.2,72, 47
105277.2,73, 46
105609.2,73, 47
105941.2,73, 50
106273.2,81, 43
106605.2,82, 41
106937.2,81, 42
107269.2,82, 41
107601.2,82, 42
107933.2,78, 45
108265.2,73, 49
108597.2,73, 46
108929.2,72, 41
109261.2,83, 48
109593.2,86, 50
109925.2,87, 54
110257.2,99, 63
110589.2,104, 62
110921.2,105, 61
111253.2,143, 58
111585.2,192, 52
111917.2,220, 48
112249.2,248, 47
112581.2,268, 43
112913.2,261, 38
113245.2,271, 34
113577.2,267, 40
113909.2,268, 34
114241.2,262, 42
114573.2,253, 55
115237.2,256, 45
115569.2,256, 43
115901.2,256, 42
116233.2,254, 43
116565.2,254, 43
116897.2,254, 43
117229.2,251, 50
117561.2,252, 51
117893.2,259, 42
118225.2,259, 47
118557.2,262, 50
118889.2,264, 52
119221.2,265, 56
119553.2,264, 56
119885.2,259, 68
120217.2,257, 80
120549.2,250, 105
120881.2,252, 122
121213.2,257, 136
121545.2,261, 143
121877.2,268, 149
122209.2,261, 136
122541.2,250, 142
122873.2,221, 140
123205.2,178, 136
123537.2,143, 142
123869.2,111, 140
124201.2,84, 137
124533.2,67, 131
124865.2,69, 131
125197.2,69, 130
125529.2,68, 131
125861.2,71, 134
126193.2,69, 137
126525.2,68, 138
126857.2,67, 141
127189.2,63, 142
127521.2,70, 135
127853.2,70, 123
128185.2,63, 93
128517.2,61, 70
128849.2,60, 58
129181.2,60, 58
129513.2,65, 56
129845.2,68, 48
130177.2,69, 44
130509.2,70, 44
130841.2,71, 47
131173.2,71, 46
131505.2,106, 42
131837.2,112, 41
132169.2,143, 40
132501.2,150, 42
132833.2,153, 46
133165.2,154, 42
133497.2,197, 39
133829.2,230, 37
134161.2,247, 41
134493.2,258, 53
134825.2,262, 71
135157.2,265, 81
135489.2,262, 83
135821.2,262, 84
136153.2,262, 85
136485.2,261, 84
136817.2,265, 95
137149.2,261, 100
137481.2,261, 116
137813.2,261, 117
138145.2,264, 108
138477.2,263, 112
138809.2,262, 112
139141.2,261, 112
139473.2,254, 112
139805.2,260, 111
140137.2,263, 104
140469.2,266, 76
140801.2,269, 54
141133.2,268, 54
141465.2,268, 50
141797.2,267, 55
142129.2,268, 52
